id,laptop_ID,Inches,Ram,Weight,Company_Apple,Company_Asus,Company_Chuwi,Company_Dell,Company_Fujitsu,Company_Google,Company_HP,Company_Huawei,Company_LG,Company_Lenovo,Company_MSI,Company_Mediacom,Company_Microsoft,Company_Razer,Company_Samsung,Company_Toshiba,Company_Vero,Company_Xiaomi,TypeName_Gaming,TypeName_Netbook,TypeName_Notebook,TypeName_Ultrabook,TypeName_Workstation,OpSys_Chrome OS,OpSys_Linux,OpSys_Mac OS X,OpSys_No OS,OpSys_Windows 10,OpSys_Windows 10 S,OpSys_Windows 7,OpSys_macOS,Touch,IPS,4K,HD,HDD,SSD,Flash_Storage,Hybrid,GHz,Marca_Intel,Marca_AMD,CPU_Generacion,Gen_AMD,Gen_AMD_E,Gen_AMD_Ryzen,Gen_AMD_FX,Gen_INTEL,INTEL_ATOM,INTEL_Celerium,INTEL_Pentium,INTEL_Xeon,Marca_GPU_NVIDIA,Marca_GPU_AMD,Marca_GPU_INTEL,NVIDIA_GEFORCE,NVIDIA_Quadro,NVIDIA_GTX,GPU_AMD_R,Intel_Iris,Price_euros
1051,437,11.6,4,1.15,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,0,0,0,0,0.0,0.0,16.0,0.0,1.6,1,0,3.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,269.0
248,163,15.6,4,2.1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,0,0,0,0,500.0,0.0,0.0,0.0,2.2,1,0,6.0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,447.0
100,1003,14.0,8,1.6,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,0,0,0,1,0.0,128.0,0.0,0.0,2.5,1,0,7.0,0,0,0,0,5,0,0,0,0,0,0,1,0,0,0,0,0,1119.0
575,1214,15.6,4,1.9,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,0,0,0,0,1024.0,0.0,0.0,0.0,2.0,1,0,6.0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,5,0,368.0
561,225,15.6,8,2.2,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,0,0,0,1,0.0,256.0,0.0,0.0,1.6,1,0,8.0,0,0,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,677.35
814,1007,15.6,8,2.3,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,0,0,0,1,0.0,256.0,0.0,0.0,2.3,1,0,6.0,0,0,0,0,5,0,0,0,0,0,0,1,0,0,0,0,0,1349.0
1028,63,14.0,8,1.7,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,0,1,0,1,0.0,256.0,0.0,0.0,2.7,1,0,7.0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,599.0
453,1001,15.6,8,2.5,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,0,1,0,1,1024.0,128.0,0.0,0.0,2.8,1,0,7.0,0,0,0,0,7,0,0,0,0,1,0,0,1,0,1,0,0,1189.0
68,619,15.6,4,2.18,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,0,0,0,0,1024.0,0.0,0.0,0.0,2.0,1,0,6.0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,443.9
729,363,15.6,8,2.65,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,0,0,0,1,1024.0,0.0,0.0,0.0,2.5,1,0,7.0,0,0,0,0,5,0,0,0,0,1,0,0,1,0,1,0,0,999.0
759,948,14.0,4,1.47,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,0,1,0,1,0.0,128.0,0.0,0.0,2.3,1,0,6.0,0,0,0,0,5,0,0,0,0,0,0,1,0,0,0,0,0,1105.0
359,751,14.0,8,1.7,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1,0,0,1,0.0,256.0,0.0,0.0,2.5,1,0,7.0,0,0,0,0,5,0,0,0,0,0,0,1,0,0,0,0,0,999.0
493,445,14.0,24,1.32,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,0,0,0,0,0.0,512.0,0.0,0.0,2.7,1,0,7.0,0,0,0,0,7,0,0,0,0,0,0,1,0,0,0,0,0,2382.0
692,13,15.4,16,1.83,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,0,1,0,0,0.0,256.0,0.0,0.0,2.8,1,0,,0,0,0,0,7,0,0,0,0,0,1,0,0,0,0,0,0,2439.97
24,1174,17.3,16,2.7,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,0,0,0,1,1024.0,256.0,0.0,0.0,2.8,1,0,7.0,0,0,0,0,7,0,0,0,0,1,0,0,1,0,1,0,0,1492.8
856,208,15.6,16,2.8,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,0,0,1,1,1024.0,256.0,0.0,0.0,3.0,1,0,1.0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,3055.0
704,1310,15.6,2,2.2,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,0,0,0,0,500.0,0.0,0.0,0.0,1.6,1,0,3.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,379.0
1171,1093,15.6,4,2.1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,0,0,0,0,500.0,0.0,0.0,0.0,2.3,1,0,6.0,0,0,0,0,5,0,0,0,0,0,0,1,0,0,0,0,0,540.0
354,216,17.3,16,2.9,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,0,0,0,1,1024.0,256.0,0.0,0.0,2.8,1,0,7.0,0,0,0,0,7,0,0,0,0,1,0,0,1,0,1,0,0,1407.0
590,844,15.6,16,3.21,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,0,0,0,1,1024.0,256.0,0.0,0.0,2.8,1,0,7.0,0,0,0,0,7,0,0,0,0,1,0,0,1,0,1,0,0,2774.63
413,640,15.6,4,1.8,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,0,0,0,1,0.0,256.0,0.0,0.0,1.6,1,0,8.0,0,0,0,0,5,0,0,0,0,0,0,1,0,0,0,0,0,829.0
1157,99,15.6,4,2.2,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,0,0,0,1,0.0,256.0,0.0,0.0,2.0,1,0,6.0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,5,0,485.0
0,972,13.3,8,1.3,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,0,0,0,1,0.0,256.0,0.0,0.0,2.5,1,0,6.0,0,0,0,0,7,0,0,0,0,0,0,1,0,0,0,0,0,1268.0
626,672,17.3,8,2.7,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,0,0,0,1,1024.0,128.0,0.0,0.0,2.8,1,0,7.0,0,0,0,0,7,0,0,0,0,1,0,0,1,0,1,0,0,1486.77
677,138,14.0,8,1.63,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,0,0,0,1,0.0,256.0,0.0,0.0,1.8,1,0,8.0,0,0,0,0,7,0,0,0,0,0,0,1,0,0,0,0,0,988.0
637,73,13.3,8,1.4,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,0,1,0,1,0.0,256.0,0.0,0.0,1.8,1,0,8.0,0,0,0,0,7,0,0,0,0,0,1,0,0,0,0,0,0,955.0
1211,1069,15.6,4,2.31,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,0,0,0,0,500.0,0.0,0.0,0.0,2.3,1,0,6.0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,705.15
245,454,15.6,8,2.23,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,0,0,0,1,1024.0,0.0,64.0,0.0,3.0,1,0,1.0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1993.0
1094,1302,14.0,4,1.8,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1,1,0,1,0.0,128.0,0.0,0.0,2.5,1,0,6.0,0,0,0,0,7,0,0,0,0,0,0,1,0,0,0,0,0,638.0
388,494,15.6,16,2.06,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,0,0,0,1,0.0,512.0,0.0,0.0,2.8,1,0,7.0,0,0,0,0,7,0,0,0,0,1,0,0,1,0,1,0,0,1899.0
1280,249,13.9,8,1.38,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1,1,0,1,0.0,256.0,0.0,0.0,2.7,1,0,7.0,0,0,0,0,7,0,0,0,0,0,0,1,0,0,0,0,0,1079.0
593,514,15.6,4,2.2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,0,1,0,1,1024.0,0.0,0.0,0.0,1.6,1,0,8.0,0,0,0,0,5,0,0,0,0,1,0,0,1,0,0,0,0,613.0
352,48,17.3,8,3.2,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,0,0,0,1,1024.0,256.0,0.0,0.0,3.0,0,1,1.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1299.0
955,14,15.6,4,2.2,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,0,0,0,1,0.0,256.0,0.0,0.0,2.0,1,0,6.0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,5,0,498.9
713,404,14.0,8,1.9,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,0,1,0,1,0.0,256.0,0.0,0.0,2.5,1,0,7.0,0,0,0,0,5,0,0,0,0,0,0,1,0,0,0,0,0,938.0
379,348,15.6,8,2.1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,0,1,0,1,1024.0,0.0,0.0,0.0,2.4,1,0,7.0,0,0,0,0,3,0,0,0,0,1,0,0,1,0,0,0,0,716.0
16,589,13.3,4,1.49,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,0,0,0,1,0.0,128.0,0.0,0.0,2.4,1,0,7.0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,719.0
1005,1048,15.6,8,1.84,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,0,0,0,1,0.0,256.0,0.0,0.0,2.5,1,0,6.0,0,0,0,0,7,0,0,0,0,0,0,1,0,0,0,0,0,1228.99
1053,450,15.6,4,2.2,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,0,0,0,1,0.0,128.0,0.0,0.0,1.1,1,0,4.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,349.0
669,807,13.9,8,1.38,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1,1,0,1,0.0,256.0,0.0,0.0,2.7,1,0,7.0,0,0,0,0,7,0,0,0,0,0,0,1,0,0,0,0,0,1349.0
402,1077,15.6,16,2.32,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,0,0,0,1,2048.0,0.0,0.0,0.0,2.7,1,0,7.0,0,0,0,0,7,0,0,0,0,0,1,0,0,0,0,7,0,989.99
849,1211,12.0,8,0.92,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,0,1,0,0,0.0,0.0,256.0,0.0,1.1,1,0,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1163.0
323,5,13.3,8,1.37,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,0,1,0,0,0.0,256.0,0.0,0.0,3.1,1,0,,0,0,0,0,5,0,0,0,0,0,0,1,0,0,0,0,1,1803.6
615,1103,13.3,4,1.29,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,0,0,0,1,0.0,0.0,32.0,0.0,1.5,1,0,4.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,615.0
389,580,15.6,8,2.3,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,0,0,0,1,0.0,256.0,0.0,0.0,2.5,1,0,7.0,0,0,0,0,5,0,0,0,0,0,0,1,0,0,0,0,0,830.0
1084,409,15.6,8,2.1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,0,1,0,1,1024.0,256.0,0.0,0.0,1.6,1,0,8.0,0,0,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,1144.5
1261,317,15.6,16,2.8,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,0,1,0,1,1024.0,256.0,0.0,0.0,2.8,1,0,7.0,0,0,0,0,7,0,0,0,0,1,0,0,1,0,1,0,0,2099.0
562,863,17.3,8,2.83,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,0,0,0,1,1024.0,0.0,0.0,0.0,2.7,1,0,7.0,0,0,0,0,7,0,0,0,0,0,1,0,0,0,0,7,0,865.0
768,392,13.3,4,1.5,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,0,1,0,1,0.0,128.0,0.0,0.0,2.4,1,0,7.0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,549.0
164,349,13.9,16,1.4,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1,1,1,1,0.0,512.0,0.0,0.0,1.8,1,0,8.0,0,0,0,0,7,0,0,0,0,0,0,1,0,0,0,0,0,2099.0
525,847,14.0,4,1.5,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,0,0,0,0,0.0,0.0,16.0,0.0,1.6,1,0,3.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,325.0
134,42,15.6,16,2.65,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,0,1,0,1,1024.0,256.0,0.0,0.0,2.8,1,0,7.0,0,0,0,0,7,0,0,0,0,1,0,0,1,0,1,0,0,1499.0
743,541,15.6,8,2.3,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,0,1,0,1,1024.0,128.0,0.0,0.0,2.5,1,0,7.0,0,0,0,0,5,0,0,0,0,1,0,0,1,0,1,0,0,1649.0
821,557,15.6,4,2.2,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,0,0,0,1,0.0,128.0,0.0,0.0,2.0,1,0,6.0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,499.0
836,937,15.6,16,2.4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,0,1,0,1,0.0,256.0,0.0,0.0,2.6,1,0,6.0,0,0,0,0,7,0,0,0,0,1,0,0,1,0,0,0,0,1975.0
824,462,11.6,4,1.47,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1,0,0,0,500.0,0.0,0.0,0.0,1.6,1,0,3.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,479.0
464,987,14.0,8,1.95,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,0,0,0,1,0.0,256.0,0.0,0.0,2.3,1,0,6.0,0,0,0,0,5,0,0,0,0,0,0,1,0,0,0,0,0,1180.0
410,779,15.6,16,2.3,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,0,0,0,1,0.0,256.0,0.0,0.0,2.7,1,0,7.0,0,0,0,0,7,0,0,0,0,0,1,0,0,0,0,7,0,1181.27
1302,403,15.6,8,2.1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,0,1,0,1,0.0,256.0,0.0,0.0,1.8,1,0,8.0,0,0,0,0,7,0,0,0,0,0,1,0,0,0,0,0,0,1229.56
129,892,15.6,4,2.3,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1,0,0,0,500.0,0.0,0.0,0.0,2.5,1,0,7.0,0,0,0,0,5,0,0,0,0,0,0,1,0,0,0,0,0,684.8
700,1140,14.0,8,1.8,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1,1,0,1,0.0,256.0,0.0,0.0,2.5,1,0,6.0,0,0,0,0,7,0,0,0,0,0,0,1,0,0,0,0,0,1669.0
127,743,15.6,4,1.85,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,0,0,0,1,1024.0,0.0,0.0,0.0,2.7,1,0,7.0,0,0,0,0,7,0,0,0,0,0,0,1,0,0,0,0,0,779.0
1228,304,15.6,16,1.63,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,0,0,0,1,0.0,512.0,0.0,0.0,2.7,1,0,7.0,0,0,0,0,7,0,0,0,0,1,0,0,1,0,0,0,0,1468.0
203,195,14.0,4,1.3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,0,1,0,1,0.0,0.0,32.0,0.0,1.1,1,0,3.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,260.0
262,334,12.5,8,1.26,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,0,0,0,1,0.0,256.0,0.0,0.0,2.7,1,0,7.0,0,0,0,0,7,0,0,0,0,0,0,1,0,0,0,0,0,1335.0
883,986,17.3,32,4.42,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,0,0,0,1,1024.0,256.0,0.0,0.0,2.6,1,0,6.0,0,0,0,0,7,0,0,0,0,1,0,0,1,0,1,0,0,2800.0
976,793,14.0,16,1.7,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,0,0,0,1,0.0,512.0,0.0,0.0,2.7,1,0,7.0,0,0,0,0,7,0,0,0,0,0,0,1,0,0,0,0,0,2299.0
484,1207,17.3,16,4.2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,0,1,0,1,1024.0,256.0,0.0,0.0,2.8,1,0,7.0,0,0,0,0,7,0,0,0,0,1,0,0,1,0,1,0,0,2599.0
148,440,15.6,16,2.3,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,0,1,1,1,0.0,512.0,0.0,0.0,2.8,1,0,7.0,0,0,0,0,7,0,0,0,0,1,0,0,1,0,0,0,0,2445.0
893,707,15.6,4,2.1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,0,1,0,1,500.0,0.0,0.0,0.0,2.7,1,0,7.0,0,0,0,0,7,0,0,0,0,0,1,0,0,0,0,0,0,689.0
798,86,15.6,4,2.1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,0,0,0,0,1024.0,0.0,0.0,0.0,3.0,0,1,9.0,9,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,0,395.0
219,354,11.6,4,1.5,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1,0,0,0,0.0,0.0,32.0,0.0,1.1,1,0,3.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,375.0
969,218,15.6,8,2.2,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,0,0,0,1,0.0,256.0,0.0,0.0,2.5,1,0,7.0,0,0,0,0,5,0,0,0,0,0,0,1,0,0,0,0,0,549.0
1046,467,15.6,4,2.23,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,0,0,0,1,1024.0,0.0,0.0,0.0,2.0,1,0,6.0,0,0,0,0,3,0,0,0,0,1,0,0,1,0,0,0,0,544.0
252,618,15.6,16,2.59,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,0,0,0,1,1024.0,0.0,0.0,0.0,2.6,1,0,6.0,0,0,0,0,7,0,0,0,0,1,0,0,1,0,1,0,0,879.01
796,692,13.3,8,1.19,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1,1,0,1,0.0,512.0,0.0,0.0,1.8,1,0,8.0,0,0,0,0,7,0,0,0,0,0,0,1,0,0,0,0,0,1499.0
220,335,15.6,32,2.06,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,1,0,1,1,0.0,1024.0,0.0,0.0,2.8,1,0,7.0,0,0,0,0,7,0,0,0,0,1,0,0,1,0,1,0,0,2639.0
882,126,17.3,16,2.5,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,0,0,0,1,0.0,512.0,0.0,0.0,1.8,1,0,8.0,0,0,0,0,7,0,0,0,0,1,0,0,1,0,0,0,0,1271.0
1016,832,15.6,8,2.4,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,0,0,0,1,0.0,256.0,0.0,0.0,2.5,1,0,7.0,0,0,0,0,5,0,0,0,0,1,0,0,1,0,1,0,0,1199.0
403,377,15.6,4,2.1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,0,0,0,0,0.0,128.0,0.0,0.0,3.0,0,1,9.0,9,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,0,426.0
292,904,14.0,8,1.32,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,0,1,0,1,0.0,256.0,0.0,0.0,2.5,1,0,7.0,0,0,0,0,5,0,0,0,0,0,0,1,0,0,0,0,0,1799.0
571,1178,14.0,8,1.7,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,0,0,0,1,0.0,256.0,0.0,0.0,2.6,1,0,6.0,0,0,0,0,7,0,0,0,0,0,0,1,0,0,0,0,0,1499.0
360,266,15.6,4,2.2,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,0,0,0,1,0.0,256.0,0.0,0.0,2.0,1,0,6.0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,444.0
1026,215,15.6,8,2.4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,0,0,0,1,1024.0,0.0,0.0,0.0,2.8,1,0,7.0,0,0,0,0,7,0,0,0,0,1,0,0,1,0,1,0,0,779.0
141,777,13.3,8,1.31,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,1,0,0,1,0.0,256.0,0.0,0.0,2.7,1,0,7.0,0,0,0,0,7,0,0,0,0,0,0,1,0,0,0,0,0,1599.0
1065,177,15.6,4,2.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,0,0,0,0,500.0,0.0,0.0,0.0,2.4,1,0,7.0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,489.0
471,543,15.6,8,2.2,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,0,0,0,1,0.0,256.0,0.0,0.0,1.6,1,0,8.0,0,0,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,797.41
1017,988,17.3,16,2.73,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,0,0,0,1,1024.0,256.0,0.0,0.0,2.8,1,0,7.0,0,0,0,0,7,0,0,0,0,1,0,0,1,0,1,0,0,2049.9
