id,Inches,Weight,Company_enc,Type_enc,Sys_enc,HD,Touch,Ram,IPS,4K,Screen_Enc,HDD,SSD,Flash,Hybrid,Core,CPU_enc,GHz,GPU_enc,Price_euros
460,15.6,3.14,7,5,5,1,0,8,0,0,4,0,256,0,0,1,89,2.8,84,2064.9
985,15.6,2.0,2,3,5,1,0,6,0,0,4,0,256,0,0,1,51,2.4,53,577.0
614,15.6,1.91,11,1,5,1,0,16,0,0,4,1000,0,0,0,1,80,2.6,75,2153.37
176,15.6,2.2,5,3,5,0,0,8,0,0,1,0,256,0,0,1,63,2.5,42,799.0
167,13.5,1.252,13,4,6,0,1,8,0,0,7,0,256,0,0,1,63,2.5,42,1340.0
78,15.6,2.2,10,3,5,1,0,4,0,0,4,500,0,0,0,4,100,1.1,35,344.0
1201,15.6,2.4,10,1,4,1,0,8,1,0,4,1000,256,0,0,1,89,2.8,65,1149.0
676,17.3,3.6,2,1,5,1,0,16,0,0,4,0,256,0,0,1,90,2.9,68,2999.0
1131,14.0,2.0,2,3,5,1,0,8,0,0,4,0,256,0,0,1,63,2.5,42,945.0
1220,15.6,2.6,10,1,5,1,0,8,1,0,4,1000,0,0,0,1,80,2.6,72,1272.0
511,11.6,1.17,7,2,5,0,0,2,0,0,1,0,0,32,0,2,32,1.6,32,209.0
1050,15.6,2.4,10,3,5,1,0,6,0,0,4,0,0,0,0,1,50,2.3,54,569.0
574,13.3,1.37,1,4,8,0,0,8,1,0,11,0,256,0,0,1,56,2.3,47,1518.55
1108,17.3,4.3,2,1,5,1,0,16,1,0,4,1000,0,0,0,1,80,2.6,76,2299.0
331,17.3,2.99,2,1,5,1,0,16,0,0,4,1000,256,0,0,1,89,2.8,63,1749.0
380,15.6,2.1,0,3,5,0,0,4,0,0,1,0,256,0,0,1,63,2.5,42,599.0
94,13.3,1.1,2,0,5,1,1,8,0,0,4,0,256,0,0,1,63,2.5,42,1358.0
1091,14.0,1.13,10,4,5,1,0,8,1,0,4,0,512,0,0,1,85,2.7,42,2499.0
533,15.6,2.1,16,3,5,0,0,4,0,0,1,0,0,0,0,1,49,2.1,38,498.0
1093,15.6,2.2,10,3,4,0,0,4,0,0,1,0,0,0,0,1,48,2.0,38,369.0
31,15.6,1.83,7,4,5,1,0,8,1,0,4,0,256,0,0,1,93,1.8,70,699.0
522,14.0,1.25,2,4,5,1,0,8,0,0,4,0,256,0,0,1,85,2.7,42,1049.0
470,15.6,2.0,2,3,5,0,0,8,0,0,4,0,0,0,0,2,97,1.1,35,581.9
950,15.6,2.36,4,3,2,1,0,16,0,0,4,0,256,0,0,1,85,2.7,24,899.0
1165,12.5,1.2,2,0,1,1,0,8,0,0,4,0,0,64,0,1,43,1.2,37,1159.0
1170,17.3,3.0,7,5,7,1,0,8,1,0,4,0,256,0,0,1,80,2.6,86,3949.4
735,15.6,2.17,4,5,5,1,0,16,1,0,4,0,256,0,0,1,82,2.7,89,1975.0
523,14.0,1.58,10,3,5,1,0,8,1,0,4,0,256,0,0,1,85,2.7,42,1480.0
681,15.6,2.32,10,3,4,1,0,8,0,0,4,1000,0,0,0,1,59,2.3,15,599.0
694,13.3,0.81,15,4,5,1,0,16,0,0,4,0,256,0,0,1,85,2.7,42,1649.0
728,12.0,0.92,1,4,8,0,0,8,1,0,8,0,256,0,0,1,44,1.2,41,1262.4
932,17.3,2.5,7,3,5,1,0,8,0,0,4,1000,0,0,0,1,72,1.6,57,896.0
873,15.6,2.5,2,1,5,1,0,8,0,0,4,0,256,0,0,1,89,2.8,62,999.0
144,17.3,2.5,7,3,5,1,0,8,1,0,4,1000,0,0,0,1,72,1.6,57,914.0
378,15.6,2.4,10,3,5,1,0,6,0,0,4,1000,0,0,0,1,63,2.5,42,564.0
982,15.6,2.04,7,3,5,0,1,8,0,0,0,1000,0,0,0,1,63,2.5,42,559.0
341,15.6,2.2,10,3,5,1,0,4,0,0,4,1000,0,0,0,1,85,2.7,54,799.0
311,17.3,3.2,2,1,5,1,0,16,0,0,4,1000,256,0,0,1,22,3.0,29,1549.0
953,17.3,2.63,7,3,5,0,0,8,0,0,3,1000,0,0,0,1,63,2.5,57,910.0
232,15.6,2.04,7,3,5,0,0,6,0,0,4,1000,0,0,0,1,48,2.0,18,539.0
983,15.6,1.9,10,3,4,0,0,4,0,0,1,0,0,0,0,2,33,1.1,34,270.62
165,17.3,3.0,10,3,5,0,0,8,0,0,3,1000,0,0,0,1,59,2.3,15,659.0
538,15.6,2.1,10,3,5,1,0,4,0,0,4,1000,0,0,0,1,63,2.5,42,621.45
1096,13.3,1.49,7,3,5,1,0,8,0,0,4,0,512,0,0,1,72,1.6,50,959.0
449,13.3,1.1,2,0,5,1,1,8,0,0,4,0,512,0,0,1,93,1.8,50,1499.0
1290,17.3,2.54,7,3,5,0,0,8,0,0,3,1000,0,0,0,1,48,2.0,38,489.0
665,15.6,1.9,10,3,4,0,0,4,0,0,1,1000,0,0,0,2,33,1.1,34,252.36
693,15.6,1.9,10,3,5,1,0,8,0,0,4,1000,0,0,0,1,63,2.5,2,813.0
270,15.6,2.2,4,3,5,0,0,4,0,0,1,1000,0,0,0,1,48,2.0,18,545.67
519,15.6,2.2,7,1,5,1,0,8,1,0,4,1000,0,0,0,1,89,2.8,62,1099.0
710,12.5,1.36,10,4,5,1,0,8,1,0,4,0,256,0,0,1,67,2.6,42,1760.0
236,14.0,1.63,7,3,5,1,0,8,0,0,4,0,256,0,0,1,72,1.6,42,860.0
1194,15.6,2.14,4,3,2,1,0,8,0,0,4,0,256,0,0,1,93,1.8,4,735.07
1075,14.0,1.45,17,3,5,0,0,2,0,0,1,0,0,32,0,1,23,1.44,32,210.8
498,17.3,3.35,7,1,5,1,0,8,1,0,4,1000,0,0,0,1,60,2.3,65,1129.0
135,15.6,2.0,2,3,5,1,0,8,0,0,4,1000,256,0,0,1,85,2.7,42,1224.0
1241,17.3,2.8,10,3,5,0,0,6,0,0,3,1000,0,0,0,1,63,2.5,69,649.0
67,12.5,1.26,7,4,5,1,0,4,0,0,4,500,0,0,0,1,59,2.3,38,1579.0
964,15.6,2.0,2,3,2,0,0,4,0,0,1,500,0,0,0,2,33,1.1,34,224.0
39,15.6,2.33,4,3,5,1,0,8,0,0,4,0,256,0,0,1,85,2.7,24,899.0
703,15.6,1.91,7,3,5,1,0,6,0,0,4,0,256,0,0,1,72,1.6,4,619.0
568,12.5,1.36,4,4,5,1,1,8,0,0,4,0,256,0,0,1,63,2.5,31,1472.2
563,14.0,1.32,10,4,5,1,0,8,1,0,4,0,256,0,0,1,63,2.5,42,1499.0
591,15.6,2.08,10,0,5,1,1,8,0,0,4,0,256,0,0,1,63,2.5,25,959.0
921,15.6,2.2,4,3,5,1,0,8,0,0,4,2000,0,0,0,1,93,1.8,5,985.0
481,17.3,3.0,2,1,2,1,0,12,0,0,4,1000,0,0,0,1,89,2.8,63,949.0
1140,15.6,2.0,16,3,5,1,0,8,1,0,4,500,0,0,0,1,63,2.5,42,1064.0
249,15.6,1.78,4,5,5,1,0,8,0,0,4,0,256,0,0,1,89,2.8,82,2408.0
510,14.0,1.6,0,4,5,1,0,8,1,0,4,0,256,0,0,1,93,1.8,50,884.0
455,15.6,2.3,4,3,5,0,1,8,0,0,0,1000,0,0,0,1,51,2.4,42,469.01
767,12.5,1.1,16,4,5,1,1,8,0,0,4,0,512,0,0,1,85,2.7,42,1790.0
225,15.6,2.1,10,3,5,0,0,4,0,0,1,0,0,0,0,1,46,2.0,38,429.0
963,13.3,1.65,4,3,5,0,0,4,0,0,1,500,0,0,0,1,48,2.0,38,849.0
208,14.0,1.8,10,0,5,1,1,4,1,0,4,0,0,0,0,1,77,2.5,38,638.0
150,15.6,2.0,2,3,5,0,0,4,0,0,1,0,256,0,0,1,63,2.5,42,586.19
850,15.6,1.63,7,3,5,0,0,4,0,0,1,0,0,0,0,1,48,2.0,38,689.0
196,13.3,1.3,10,0,5,1,1,8,1,0,4,0,256,0,0,1,63,2.5,42,1034.0
1031,15.6,2.04,7,3,5,1,0,4,0,0,4,500,0,0,0,1,51,2.4,42,685.0
597,14.0,1.7,11,1,5,1,0,16,0,0,4,1000,256,0,0,1,80,2.6,75,1769.0
105,15.6,2.04,7,3,5,0,0,8,0,0,1,1000,0,0,0,1,62,2.5,57,846.5
646,15.6,2.2,10,3,5,1,0,4,0,0,4,500,0,0,0,1,48,2.0,38,409.0
843,15.6,2.0,2,3,2,0,0,4,0,0,1,1000,0,0,0,4,100,1.1,35,398.99
303,13.3,1.62,4,0,5,1,1,8,0,0,4,0,256,0,0,1,93,1.8,50,869.01
1,15.6,2.06,4,3,5,0,0,4,0,0,1,500,0,0,0,1,50,2.3,38,481.98
815,15.6,2.3,4,3,5,0,0,6,0,0,1,1000,0,0,0,1,51,2.4,42,459.0
444,13.3,1.27,2,0,5,1,1,8,1,0,4,0,256,0,0,1,63,2.5,42,928.0
1149,13.3,1.4,10,3,5,1,0,8,1,0,4,0,256,0,0,1,51,2.4,42,949.0
678,17.3,2.9,7,3,5,1,0,16,1,0,4,1000,0,0,0,1,93,1.8,79,1059.0
271,15.6,2.5,10,3,5,1,0,16,0,0,4,0,0,0,1000,1,77,2.5,21,1099.0
607,15.6,1.8,11,1,5,1,0,16,0,0,4,1000,256,0,0,1,89,2.8,65,2094.48
731,15.6,2.06,4,3,5,1,1,16,0,1,14,0,512,0,0,1,89,2.8,62,2397.0
642,17.3,3.0,2,1,5,1,0,8,0,0,4,1000,0,0,0,1,89,2.8,62,1187.0
121,15.6,2.65,4,1,5,1,0,8,0,0,4,0,256,0,0,1,66,2.5,65,1195.0
499,17.3,3.0,2,1,5,1,0,8,0,0,4,1000,0,0,0,1,66,2.5,62,938.0
997,15.6,2.2,2,3,5,0,0,4,0,0,1,500,0,0,0,1,77,2.5,53,720.32
1270,15.6,2.56,4,1,5,1,0,8,0,0,4,1000,0,0,0,1,66,2.5,62,819.0
1301,15.6,2.06,4,3,5,1,0,8,0,0,4,1000,0,0,0,1,63,2.5,42,955.0
344,15.6,2.62,4,1,5,1,0,8,0,1,14,1000,0,0,0,1,89,2.8,63,1498.0
748,15.6,2.06,4,3,5,1,1,16,0,1,14,0,1000,0,0,1,89,2.8,62,2399.0
786,17.3,2.5,7,3,5,0,0,8,0,0,3,0,256,0,0,1,48,2.0,38,639.9
163,15.6,2.4,10,1,5,1,0,8,1,0,4,1000,0,0,0,1,66,2.5,62,819.0
187,15.6,2.37,2,3,5,1,0,8,0,0,4,1000,0,0,0,1,63,2.5,42,749.0
550,15.6,2.29,4,3,5,0,0,4,0,0,1,500,0,0,0,1,48,2.0,38,490.0
696,15.6,1.86,7,3,5,0,0,4,0,0,1,0,256,0,0,1,5,2.5,11,369.0
1294,15.6,1.86,7,3,5,0,0,4,0,0,1,500,0,0,0,1,63,2.5,42,485.0
1113,15.6,1.8,2,4,5,1,0,16,0,0,4,0,512,0,0,1,89,2.8,63,1983.0
1186,11.6,1.4,7,0,1,0,1,4,0,0,0,0,0,32,0,2,33,1.1,34,615.0
174,15.6,1.93,4,3,5,1,0,16,0,0,4,0,512,0,0,1,67,2.6,42,1426.66
1195,13.3,1.48,7,0,5,1,1,8,0,0,4,0,256,0,0,1,61,2.4,38,1629.0
576,15.6,2.4,0,3,5,0,0,4,0,0,1,500,0,0,0,1,48,2.0,38,410.8
57,15.6,1.86,7,3,5,1,0,4,0,0,4,0,256,0,0,4,99,1.6,33,398.99
569,13.3,1.5,16,3,5,0,0,8,0,0,1,0,256,0,0,1,59,2.3,38,1210.0
10,17.3,2.73,2,1,5,1,0,16,0,0,4,1000,512,0,0,1,80,2.6,65,1799.0
1038,17.3,2.8,4,3,2,1,0,8,0,0,4,1000,0,0,0,1,93,1.8,5,1099.0
699,14.0,2.1,10,3,5,0,0,4,0,0,1,500,0,0,0,2,33,1.1,34,299.0
458,14.0,1.48,7,3,5,0,0,4,0,0,1,0,256,0,0,1,61,2.4,38,1099.99
244,17.3,2.7,11,1,5,1,0,8,0,0,4,1000,256,0,0,1,89,2.8,63,1199.0
738,11.6,1.17,7,2,5,0,0,2,0,0,1,0,0,32,0,2,32,1.6,32,209.0
37,15.6,2.3,4,3,5,0,0,6,0,0,1,1000,0,0,0,1,51,2.4,42,459.0
732,15.6,2.04,7,3,5,0,0,6,0,0,1,1000,0,0,0,1,85,2.7,42,579.0
1173,14.0,1.75,10,3,5,1,0,8,1,0,4,0,256,0,0,1,72,1.6,27,1116.02
113,17.3,2.63,7,3,5,1,0,8,0,0,4,0,256,0,0,1,85,2.7,57,1200.0
1146,15.6,2.02,4,3,5,1,0,8,0,0,4,2000,256,0,0,1,93,1.8,5,1142.4
1100,15.6,2.4,0,3,5,1,0,8,0,0,4,1000,256,0,0,1,63,2.5,71,799.0
407,14.0,1.5,10,3,4,1,0,8,1,0,4,0,512,0,0,1,85,2.7,25,799.0
1256,15.6,1.91,7,3,5,1,0,8,1,0,4,1000,0,0,0,1,85,2.7,59,979.0
269,15.6,2.24,4,3,7,0,0,4,0,0,1,500,0,0,0,1,59,2.3,38,737.0
404,15.6,2.4,0,3,2,0,0,4,0,0,1,500,0,0,0,2,32,1.6,32,289.0
897,14.0,1.75,10,3,5,1,0,8,1,0,4,0,256,0,0,1,72,1.6,50,1049.0
436,15.6,2.31,7,5,5,1,0,8,1,0,4,0,512,0,0,1,91,2.9,42,1534.0
717,15.6,1.7,2,4,5,1,0,8,0,0,4,0,256,0,0,1,63,2.5,59,977.0
595,15.6,2.2,4,3,2,0,0,4,0,0,1,500,0,0,0,4,99,1.6,31,324.0
276,13.3,1.45,2,4,5,1,0,8,0,0,4,0,256,0,0,1,77,2.5,38,1280.0
812,12.3,1.1,6,4,1,0,1,16,0,0,9,0,512,0,0,1,92,1.3,41,2199.0
497,15.6,2.2,4,3,2,0,0,4,0,0,1,500,0,0,0,2,32,1.6,31,274.9
85,17.3,2.8,4,3,2,1,0,8,1,0,4,1000,0,0,0,1,72,1.6,5,889.0
557,17.3,2.5,7,3,5,1,0,8,0,0,4,1000,0,0,0,1,72,1.6,57,977.0
757,15.6,2.3,10,3,5,1,0,8,1,0,4,0,256,0,0,1,63,2.5,59,1011.99
564,15.6,2.36,4,3,5,1,0,8,0,0,4,0,256,0,0,1,63,2.5,24,889.0
895,15.6,2.23,0,3,5,1,0,4,0,0,4,1000,0,0,0,1,63,2.5,59,616.0
365,12.5,1.26,7,4,5,0,0,4,0,0,1,0,256,0,0,1,63,2.5,42,1559.0
769,14.0,1.7,10,3,7,1,0,8,0,0,4,0,180,0,0,1,59,2.3,38,1199.0
324,13.3,1.5,0,0,5,1,1,8,1,0,4,0,256,0,0,1,72,1.6,50,847.0
844,13.3,0.81,15,4,5,1,0,8,0,0,4,0,256,0,0,1,63,2.5,42,1499.0
924,15.6,2.2,4,3,5,1,0,8,0,0,4,0,256,0,0,1,93,1.8,5,919.0
221,17.3,2.9,11,1,5,1,0,16,0,0,4,1000,256,0,0,1,89,2.8,66,2029.0
348,13.3,1.21,4,4,5,1,1,8,1,1,14,0,256,0,0,1,93,1.8,50,1949.0
229,15.6,2.1,0,3,5,0,0,6,0,0,1,1000,0,0,0,1,11,3.0,12,409.0
168,15.6,2.18,4,3,5,1,0,8,0,0,4,0,256,0,0,1,63,2.5,42,795.0
74,15.4,1.83,1,4,8,0,0,16,1,0,12,0,512,0,0,1,74,2.7,6,2537.45
405,15.6,2.4,10,1,5,1,0,16,0,0,4,0,512,0,0,1,89,2.8,63,1199.0
760,15.6,2.05,10,3,5,1,0,8,0,0,4,0,256,0,0,1,72,1.6,50,739.0
941,13.3,1.29,7,0,5,1,1,8,1,1,14,0,256,0,0,1,72,1.6,50,1499.0
868,15.6,3.49,4,1,5,1,0,16,0,0,4,1000,256,0,0,1,90,2.9,66,2813.75
65,15.6,2.4,10,3,5,1,0,4,0,0,4,1000,0,0,0,1,63,2.5,53,609.0
314,15.6,2.4,11,1,5,1,0,8,0,0,4,1000,0,0,0,1,80,2.6,73,1229.0
1034,14.0,1.7,10,3,5,1,0,4,0,0,4,0,256,0,0,1,63,2.5,42,699.0
1114,15.6,2.56,4,1,5,1,0,8,0,0,4,1000,0,0,0,1,89,2.8,62,1060.49
1175,15.6,1.99,10,3,5,1,0,8,1,0,4,0,512,0,0,1,85,2.7,42,1729.0
321,15.6,2.1,10,3,5,0,0,4,0,0,1,0,0,0,0,1,59,2.3,38,493.0
467,14.0,1.54,7,3,5,1,0,4,0,0,4,500,0,0,0,1,59,2.3,38,1000.0
1022,13.3,1.21,4,4,5,1,1,16,1,1,14,0,1000,0,0,1,93,1.8,50,2499.0
629,15.6,2.2,10,3,5,1,0,6,0,0,4,0,256,0,0,1,63,2.5,42,579.0
433,15.6,2.5,10,1,5,1,0,8,1,0,4,1000,0,0,0,1,89,2.8,62,1048.0
1169,13.3,1.3,10,0,5,1,1,16,1,0,13,0,512,0,0,1,77,2.5,38,1499.0
741,13.3,1.29,4,4,5,1,1,8,0,0,13,0,256,0,0,1,85,2.7,42,1477.0
131,15.6,2.45,2,1,5,1,0,8,0,0,4,1000,0,0,0,1,20,3.0,28,699.0
1035,15.6,2.0,2,3,5,1,0,4,0,0,4,1000,0,0,0,2,33,1.1,34,344.0
1130,15.6,1.9,4,3,5,0,0,4,0,0,1,500,0,0,0,1,63,2.5,42,825.0
787,17.3,2.7,2,1,5,1,0,8,1,0,4,1000,256,0,0,1,89,2.8,65,1599.0
1092,15.6,2.0,2,3,5,0,0,4,0,0,1,500,0,0,0,1,14,1.8,9,349.0
1058,15.6,2.4,0,3,5,1,0,12,0,0,4,1000,0,0,0,1,63,2.5,71,1009.0
1132,15.6,2.19,7,3,5,0,0,6,0,0,1,1000,0,0,0,1,77,2.5,15,764.0
335,15.6,2.34,2,1,5,1,0,16,1,0,4,1000,256,0,0,1,80,2.6,66,2325.0
847,17.3,2.79,10,3,5,0,0,4,0,0,3,1000,0,0,0,1,63,2.5,54,589.0
999,14.0,1.13,10,4,5,0,0,8,1,0,10,0,512,0,0,1,85,2.7,42,2282.0
1275,13.3,1.6,0,3,5,0,0,4,0,0,1,0,0,0,0,1,59,2.3,38,655.0
1079,13.5,1.252,13,4,6,0,1,4,0,0,7,0,0,0,0,1,45,2.2,41,989.0
3,13.3,1.28,7,0,5,1,1,4,0,0,4,0,256,0,0,1,63,2.5,42,1700.0
107,15.6,2.2,10,3,5,0,0,4,0,0,1,1000,0,0,0,4,100,1.1,35,309.0
119,15.6,2.29,10,3,5,0,0,8,0,0,1,1000,0,0,0,1,50,2.3,38,459.0
393,15.6,2.62,7,1,5,1,0,8,1,0,4,1000,0,0,0,1,89,2.8,62,899.0
1120,15.6,2.6,10,3,5,1,0,8,1,0,4,1000,0,0,0,1,80,2.6,73,899.0
58,13.3,1.23,4,4,5,1,0,8,0,0,4,0,256,0,0,1,72,1.6,50,1399.0
594,13.3,1.37,1,4,8,0,0,8,1,0,11,0,512,0,0,1,57,2.9,46,1958.9
864,15.6,2.18,4,3,5,1,0,8,0,0,4,1000,0,0,0,1,63,2.5,42,836.0
11,14.0,1.42,10,3,5,0,0,2,0,0,1,0,0,32,0,2,32,1.6,32,249.0
274,14.0,1.64,7,3,5,0,0,4,0,0,1,500,0,0,0,1,63,2.5,42,779.0
442,13.3,1.29,4,4,5,1,0,8,0,0,4,0,256,0,0,1,85,2.7,42,1458.0
686,15.6,2.3,4,3,5,0,0,4,0,0,1,0,0,0,0,1,46,2.0,23,499.0
1243,13.3,1.29,4,4,5,1,0,8,0,0,4,0,256,0,0,1,63,2.5,42,1499.0
406,15.6,2.18,4,3,5,0,0,4,0,0,1,1000,0,0,0,1,51,2.4,42,586.6
30,15.6,1.86,7,3,4,0,0,4,0,0,1,500,0,0,0,2,32,1.6,32,259.0
1039,17.3,4.2,0,1,5,1,0,16,1,0,4,1000,0,0,0,1,80,2.6,65,1935.0
1144,17.3,3.8,2,1,5,1,0,32,1,0,4,0,512,0,0,1,81,2.7,68,2799.0
429,13.3,1.28,18,4,5,1,0,8,1,0,4,0,256,0,0,1,59,2.3,59,935.0
320,18.4,4.4,11,1,5,1,0,32,0,0,4,1000,512,0,0,1,83,2.9,51,2799.0
664,15.6,2.19,0,3,1,0,0,2,0,0,1,0,16,0,0,2,28,1.5,31,199.0
1008,15.6,2.2,10,3,5,1,0,4,0,0,4,0,0,0,0,1,5,2.5,3,399.0
698,15.6,2.1,7,3,4,0,0,4,0,0,1,500,0,0,0,1,59,2.3,38,476.99
340,15.6,2.56,4,1,5,1,0,8,0,0,4,0,256,0,0,1,66,2.5,62,879.0
1244,13.3,1.49,7,3,5,1,0,4,1,0,4,500,0,0,0,1,72,1.6,50,675.0
916,14.0,1.47,16,4,5,1,0,16,1,0,4,0,512,0,0,1,79,2.6,56,1764.0
387,13.3,1.28,7,0,5,1,1,16,0,0,4,0,256,0,0,1,87,2.8,42,1975.0
101,15.6,2.3,4,3,5,0,0,6,0,0,1,1000,0,0,0,1,51,2.4,42,459.0
177,15.6,2.5,10,1,5,1,0,8,1,0,4,1000,0,0,0,1,89,2.8,63,1249.0
680,15.6,2.2,0,3,5,1,0,8,0,0,4,0,256,0,0,1,85,2.7,59,832.0
414,13.3,1.21,4,4,5,1,1,8,1,1,14,0,0,0,0,1,72,1.6,50,1599.0
1019,15.6,2.7,0,1,5,1,0,8,1,0,4,1000,0,0,0,1,89,2.8,62,1260.0
390,15.6,2.2,10,3,4,0,0,8,0,0,1,2000,0,0,0,1,63,2.5,59,549.0
959,17.3,2.43,11,1,5,1,0,16,0,0,4,2000,256,0,0,1,89,2.8,66,2449.0
447,15.0,1.17,15,4,5,1,0,8,0,0,4,0,256,0,0,1,85,2.7,42,1699.0
1090,15.6,2.3,10,3,5,0,0,4,0,0,1,0,0,0,0,1,46,2.0,38,565.0
216,15.6,1.9,10,3,5,1,0,8,0,0,4,1000,0,0,0,1,63,2.5,18,817.95
852,15.6,2.2,10,3,4,1,0,4,0,0,4,0,0,0,0,1,63,2.5,42,468.0
1141,15.6,2.62,4,1,5,1,0,8,0,0,4,1000,0,0,0,1,89,2.8,64,1199.0
952,15.6,1.9,4,4,5,1,0,8,0,0,4,1000,0,0,0,1,72,1.6,5,663.0
1284,14.0,1.87,10,3,5,1,0,4,0,0,4,500,0,0,0,1,63,2.5,42,785.0
450,17.3,4.3,2,1,5,1,0,16,0,0,4,1000,256,0,0,1,89,2.8,76,1799.0
691,14.0,1.64,7,3,5,1,0,8,0,0,4,0,256,0,0,1,63,2.5,57,1049.26
830,17.3,2.71,7,3,5,1,0,6,1,0,4,2000,0,0,0,1,63,2.5,4,699.0
832,13.3,1.5,16,3,5,1,0,8,1,0,4,0,256,0,0,1,63,2.5,42,973.0
683,15.6,2.31,7,3,5,1,0,8,0,0,4,0,256,0,0,1,59,2.3,38,1165.0
1183,15.6,2.0,2,3,5,0,0,4,0,0,1,1000,0,0,0,2,33,1.1,34,339.0
103,14.0,1.95,7,3,7,1,0,8,0,0,4,0,256,0,0,1,59,2.3,38,1195.0
123,13.3,1.12,0,4,5,1,0,8,1,0,4,0,256,0,0,1,70,1.2,41,989.0
670,15.6,2.65,4,1,5,1,0,8,0,0,4,0,0,0,1000,1,66,2.5,62,949.0
56,13.3,1.2,12,3,5,1,0,4,1,0,4,0,32,0,0,4,36,1.1,34,369.0
1119,14.0,1.75,16,3,5,0,0,4,0,0,1,500,0,0,0,1,59,2.3,38,915.0
749,15.6,1.99,2,1,5,1,0,8,0,0,4,1000,0,0,0,1,89,2.8,62,1350.0
604,15.6,1.91,7,3,5,1,0,4,0,0,4,0,256,0,0,1,11,3.0,12,488.99
242,15.6,2.2,4,3,5,1,0,8,0,0,4,1000,0,0,0,1,72,1.6,5,719.0
284,15.6,1.54,10,4,5,1,0,6,0,0,4,0,256,0,0,1,85,2.7,53,831.0
988,12.5,1.26,7,4,5,0,0,4,0,0,1,0,256,0,0,1,59,2.3,38,1244.0
275,13.3,1.23,4,4,5,1,0,8,0,0,4,0,256,0,0,1,86,2.4,47,1379.0
1012,15.6,1.95,10,3,5,1,0,8,1,0,4,0,512,0,0,1,63,2.5,42,1962.99
774,15.6,2.02,4,3,5,1,0,8,0,0,4,2000,0,0,0,1,72,1.6,5,759.0
588,13.3,1.21,4,4,5,1,0,8,1,0,4,0,256,0,0,1,93,1.8,50,1649.0
1289,17.3,3.0,2,1,5,1,0,16,0,0,4,1000,256,0,0,1,89,2.8,77,1504.0
790,15.6,2.4,16,3,5,1,0,16,1,0,4,0,512,0,0,1,77,2.5,56,1403.0
13,15.6,2.4,0,3,5,0,0,4,0,0,1,500,0,0,0,4,100,1.1,35,380.0
840,15.6,2.0,10,0,5,1,1,16,1,1,14,0,512,0,0,1,89,2.8,62,1899.0
995,15.6,2.36,4,3,5,0,1,8,0,0,0,2000,0,0,0,1,63,2.5,42,557.37
647,15.6,1.89,3,3,5,1,0,4,0,0,4,0,0,64,0,1,26,1.44,31,248.9
400,17.3,2.77,4,0,5,1,1,12,0,0,4,1000,0,0,0,1,72,1.6,52,999.0
98,13.3,1.1,10,3,5,1,0,8,1,0,4,0,256,0,0,1,63,2.5,42,999.0
1292,17.3,2.7,11,1,5,1,0,16,0,0,4,1000,256,0,0,1,89,2.8,65,1598.0
202,17.3,3.0,7,5,7,1,0,16,1,0,4,0,256,0,0,1,102,2.9,83,4389.0
198,12.5,1.25,14,4,5,1,1,8,0,1,14,0,256,0,0,1,77,2.5,38,1029.0
1025,17.3,2.62,7,1,5,1,0,12,0,0,4,1000,0,0,0,1,89,2.8,65,1799.0
1232,14.0,1.64,4,3,5,1,0,8,0,0,4,0,256,0,0,1,68,2.8,57,1179.0
368,11.6,1.08,1,4,3,0,0,4,0,0,1,0,0,256,0,1,54,1.6,40,959.0
1107,13.3,1.3,10,0,5,1,1,16,1,0,13,0,1000,0,0,1,78,2.2,45,1799.0
1153,17.3,3.0,0,3,5,1,0,4,1,0,4,0,256,0,0,1,52,2.7,78,702.0
859,15.6,1.89,3,3,5,1,0,4,0,0,4,0,0,64,0,1,25,1.44,31,244.99
190,12.5,1.5,4,4,7,0,0,4,0,0,1,500,0,0,0,1,50,2.3,38,1135.15
773,15.6,1.91,7,3,5,0,0,8,0,0,1,0,256,0,0,1,63,2.5,42,579.0
876,13.3,1.2,2,4,5,1,0,8,1,0,13,0,256,0,0,1,63,2.5,42,1129.0
118,15.6,2.62,4,1,5,1,0,16,0,1,14,0,512,0,0,1,89,2.8,63,1679.0
246,15.6,2.24,4,3,5,1,0,8,0,0,4,1000,0,0,0,1,63,2.5,18,565.0
1069,15.6,1.88,7,3,7,0,0,4,0,0,1,500,0,0,0,1,59,2.3,38,932.0
1219,17.3,4.42,4,1,5,1,0,32,1,1,14,1000,512,0,0,1,89,2.8,66,3147.37
1030,11.6,1.45,7,0,5,0,1,4,0,0,0,0,256,0,0,4,100,1.1,35,775.0
589,13.3,1.24,4,0,5,1,1,8,0,0,13,0,512,0,0,1,92,1.3,41,2013.1
1106,15.6,2.2,10,3,5,1,0,6,0,0,4,0,256,0,0,1,4,3.6,5,549.0
1283,15.6,2.0,10,0,5,1,1,8,1,0,4,0,256,0,0,1,89,2.8,44,1299.0
1269,12.5,1.29,14,4,5,1,1,16,1,1,14,0,512,0,0,1,84,2.5,42,1799.0
1223,13.9,1.4,10,0,5,1,1,16,1,1,14,0,512,0,0,1,93,1.8,50,1849.0
161,17.3,2.71,7,3,5,1,0,4,0,0,4,500,0,0,0,1,5,2.5,5,439.0
124,14.0,2.0,2,3,5,1,0,4,0,0,4,0,256,0,0,1,51,2.4,42,769.0
1198,15.6,2.18,7,3,5,1,0,6,1,0,4,1000,0,0,0,1,80,2.6,73,799.0
204,13.3,1.49,7,3,5,1,0,8,0,0,4,0,512,0,0,1,93,1.8,50,1103.0
